5824;1063-0822-200812;AUTO/CAMIONETA;94.63%;08:22:12;2020-08-12
5825;1064-0822-200812;BUS/FURGONETA;80.65%;08:22:16;2020-08-12
5826;1065-0822-200812;MOTO;80.65%;08:22:20;2020-08-12
5827;1066-0822-200812;AUTO/CAMIONETA;84.96%;08:22:24;2020-08-12
5828;1067-0822-200812;AUTO/CAMIONETA;85.21%;08:22:28;2020-08-12
5829;1068-0822-200812;AUTO/CAMIONETA;86.13%;08:22:32;2020-08-12
5830;1069-0822-200812;AUTO/CAMIONETA;74.85%;08:22:36;2020-08-12
5831;1070-0822-200812;BUS/FURGONETA;80.02%;08:22:40;2020-08-12
5832;1071-0822-200812;AUTO/CAMIONETA;80.97%;08:22:44;2020-08-12
5833;1072-0822-200812;AUTO/CAMIONETA;88.72%;08:22:48;2020-08-12
5834;1073-0822-200812;AUTO/CAMIONETA;93.16%;08:22:52;2020-08-12
5835;1074-0822-200812;AUTO/CAMIONETA;91.73%;08:22:56;2020-08-12
5836;1075-0823-200812;AUTO/CAMIONETA;90.04%;08:23:00;2020-08-12
5837;1076-0823-200812;AUTO/CAMIONETA;91.73%;08:23:04;2020-08-12
5838;1077-0823-200812;AUTO/CAMIONETA;90.04%;08:23:08;2020-08-12
5839;1078-0823-200812;AUTO/CAMIONETA;96.53%;08:23:12;2020-08-12
5840;1079-0823-200812;AUTO/CAMIONETA;82.23%;08:23:16;2020-08-12
5841;1080-0823-200812;AUTO/CAMIONETA;80.91%;08:23:20;2020-08-12
5842;1081-0823-200812;AUTO/CAMIONETA;92.33%;08:23:24;2020-08-12
5843;1082-0823-200812;AUTO/CAMIONETA;98.29%;08:23:28;2020-08-12
5844;1083-0823-200812;AUTO/CAMIONETA;96.97%;08:23:32;2020-08-12
5845;1084-0823-200812;AUTO/CAMIONETA;97.27%;08:23:36;2020-08-12
5846;1085-0823-200812;AUTO/CAMIONETA;97.07%;08:23:40;2020-08-12
5847;1086-0823-200812;AUTO/CAMIONETA;89.45%;08:23:44;2020-08-12
5848;1087-0823-200812;AUTO/CAMIONETA;98.83%;08:23:48;2020-08-12
5849;1088-0823-200812;AUTO/CAMIONETA;82.91%;08:23:52;2020-08-12
5850;1089-0823-200812;AUTO/CAMIONETA;91.73%;08:23:56;2020-08-12
5851;1090-0824-200812;AUTO/CAMIONETA;90.04%;08:24:00;2020-08-12
5852;1091-0824-200812;AUTO/CAMIONETA;88.13%;08:24:04;2020-08-12
5853;1092-0824-200812;AUTO/CAMIONETA;91.94%;08:24:08;2020-08-12
5854;1093-0824-200812;AUTO/CAMIONETA;91.73%;08:24:12;2020-08-12
5855;1094-0824-200812;AUTO/CAMIONETA;90.04%;08:24:16;2020-08-12
5856;1095-0824-200812;AUTO/CAMIONETA;51.12%;08:24:20;2020-08-12
5857;1096-0824-200812;AUTO/CAMIONETA;81.59%;08:24:24;2020-08-12
5858;1097-0824-200812;AUTO/CAMIONETA;94.53%;08:24:28;2020-08-12
5859;1098-0824-200812;AUTO/CAMIONETA;99.22%;08:24:32;2020-08-12
5860;1099-0824-200812;AUTO/CAMIONETA;91.73%;08:24:36;2020-08-12
5861;1100-0824-200812;AUTO/CAMIONETA;90.04%;08:24:40;2020-08-12
5862;1101-0824-200812;AUTO/CAMIONETA;91.73%;08:24:44;2020-08-12
5863;1102-0824-200812;AUTO/CAMIONETA;90.04%;08:24:48;2020-08-12
5864;1103-0824-200812;AUTO/CAMIONETA;91.73%;08:24:52;2020-08-12
5865;1104-0824-200812;AUTO/CAMIONETA;90.04%;08:24:56;2020-08-12
5866;1105-0825-200812;AUTO/CAMIONETA;83.64%;08:25:00;2020-08-12
5867;1106-0825-200812;AUTO/CAMIONETA;98.19%;08:25:04;2020-08-12
5868;1107-0825-200812;AUTO/CAMIONETA;66.41%;08:25:08;2020-08-12
5869;1108-0825-200812;AUTO/CAMIONETA;96.24%;08:25:12;2020-08-12
5870;1109-0825-200812;AUTO/CAMIONETA;96.24%;08:25:16;2020-08-12
5871;1110-0825-200812;AUTO/CAMIONETA;97.41%;08:25:20;2020-08-12
5872;1111-0825-200812;AUTO/CAMIONETA;96.97%;08:25:24;2020-08-12
5873;1112-0825-200812;AUTO/CAMIONETA;95.70%;08:25:28;2020-08-12
5874;1113-0825-200812;AUTO/CAMIONETA;91.73%;08:25:32;2020-08-12
5875;1114-0825-200812;AUTO/CAMIONETA;90.04%;08:25:36;2020-08-12
5876;1115-0825-200812;AUTO/CAMIONETA;99.61%;08:25:40;2020-08-12
5877;1116-0825-200812;AUTO/CAMIONETA;84.42%;08:25:44;2020-08-12
5878;1117-0825-200812;AUTO/CAMIONETA;94.29%;08:25:48;2020-08-12
5879;1118-0825-200812;AUTO/CAMIONETA;96.97%;08:25:52;2020-08-12
5880;1119-0825-200812;AUTO/CAMIONETA;95.90%;08:25:56;2020-08-12
5881;1120-0826-200812;AUTO/CAMIONETA;97.80%;08:26:00;2020-08-12
5882;1121-0826-200812;AUTO/CAMIONETA;96.24%;08:26:04;2020-08-12
5883;1122-0826-200812;AUTO/CAMIONETA;91.73%;08:26:08;2020-08-12
5884;1123-0826-200812;AUTO/CAMIONETA;90.04%;08:26:12;2020-08-12
5885;1124-0826-200812;AUTO/CAMIONETA;99.02%;08:26:16;2020-08-12
5886;1125-0826-200812;AUTO/CAMIONETA;52.98%;08:26:20;2020-08-12
5887;1126-0826-200812;AUTO/CAMIONETA;94.73%;08:26:24;2020-08-12
5888;1127-0826-200812;AUTO/CAMIONETA;98.00%;08:26:32;2020-08-12
5889;1128-0826-200812;AUTO/CAMIONETA;72.41%;08:26:40;2020-08-12
5890;1129-0826-200812;AUTO/CAMIONETA;92.43%;08:26:48;2020-08-12
5891;1130-0826-200812;AUTO/CAMIONETA;86.04%;08:26:56;2020-08-12
5892;1131-0827-200812;AUTO/CAMIONETA;69.73%;08:27:04;2020-08-12
5893;1132-0827-200812;AUTO/CAMIONETA;94.14%;08:27:12;2020-08-12
5894;1133-0827-200812;AUTO/CAMIONETA;56.15%;08:27:20;2020-08-12
5895;1134-0827-200812;AUTO/CAMIONETA;94.53%;08:27:28;2020-08-12
5896;1135-0827-200812;AUTO/CAMIONETA;81.59%;08:27:36;2020-08-12
5897;1136-0827-200812;AUTO/CAMIONETA;73.49%;08:27:44;2020-08-12
5898;1137-0827-200812;AUTO/CAMIONETA;85.74%;08:27:52;2020-08-12
5899;1138-0828-200812;AUTO/CAMIONETA;88.18%;08:28:00;2020-08-12
5900;1139-0828-200812;AUTO/CAMIONETA;91.50%;08:28:08;2020-08-12
5901;1140-0828-200812;AUTO/CAMIONETA;86.57%;08:28:16;2020-08-12
5902;1141-0828-200812;AUTO/CAMIONETA;74.02%;08:28:24;2020-08-12
5903;1142-0828-200812;AUTO/CAMIONETA;86.04%;08:28:32;2020-08-12
5904;1143-0828-200812;AUTO/CAMIONETA;69.73%;08:28:40;2020-08-12
5905;1144-0828-200812;MOTO;84.14%;08:28:48;2020-08-12
5906;1145-0828-200812;AUTO/CAMIONETA;94.53%;08:28:56;2020-08-12
5907;1146-0829-200812;AUTO/CAMIONETA;94.53%;08:29:04;2020-08-12
5908;1147-0829-200812;AUTO/CAMIONETA;91.73%;08:29:12;2020-08-12
5909;1148-0829-200812;AUTO/CAMIONETA;90.04%;08:29:20;2020-08-12
5910;1149-0830-200812;AUTO/CAMIONETA;94.53%;08:30:00;2020-08-12
5911;1150-0830-200812;AUTO/CAMIONETA;94.53%;08:30:04;2020-08-12
5912;1151-0830-200812;AUTO/CAMIONETA;94.53%;08:30:08;2020-08-12
5913;1152-0830-200812;AUTO/CAMIONETA;94.53%;08:30:12;2020-08-12
5914;1153-0830-200812;AUTO/CAMIONETA;84.02%;08:30:16;2020-08-12
5915;1154-0830-200812;AUTO/CAMIONETA;97.17%;08:30:20;2020-08-12
5916;1155-0830-200812;AUTO/CAMIONETA;87.70%;08:30:24;2020-08-12
5917;1156-0830-200812;AUTO/CAMIONETA;81.25%;08:30:28;2020-08-12
5918;1157-0830-200812;AUTO/CAMIONETA;91.73%;08:30:32;2020-08-12
5919;1158-0830-200812;AUTO/CAMIONETA;90.04%;08:30:36;2020-08-12
5920;1159-0830-200812;AUTO/CAMIONETA;90.77%;08:30:40;2020-08-12
5921;1160-0830-200812;AUTO/CAMIONETA;64.60%;08:30:44;2020-08-12
5922;1161-0830-200812;AUTO/CAMIONETA;55.52%;08:30:48;2020-08-12
5923;1162-0830-200812;AUTO/CAMIONETA;50.83%;08:30:52;2020-08-12
5924;1163-0830-200812;MOTO;83.95%;08:30:56;2020-08-12
5925;1164-0831-200812;AUTO/CAMIONETA;91.73%;08:31:00;2020-08-12
5926;1165-0831-200812;AUTO/CAMIONETA;90.04%;08:31:04;2020-08-12
5927;1166-0831-200812;AUTO/CAMIONETA;87.50%;08:31:08;2020-08-12
5928;1167-0831-200812;AUTO/CAMIONETA;77.93%;08:31:12;2020-08-12
5929;1168-0831-200812;AUTO/CAMIONETA;81.76%;08:31:16;2020-08-12
5930;1169-0831-200812;AUTO/CAMIONETA;81.45%;08:31:20;2020-08-12
5931;1170-0831-200812;AUTO/CAMIONETA;93.16%;08:31:24;2020-08-12
5932;1171-0831-200812;AUTO/CAMIONETA;86.04%;08:31:28;2020-08-12
5933;1172-0831-200812;AUTO/CAMIONETA;69.73%;08:31:32;2020-08-12
5934;1173-0831-200812;AUTO/CAMIONETA;94.14%;08:31:36;2020-08-12
5935;1174-0831-200812;AUTO/CAMIONETA;91.73%;08:31:40;2020-08-12
5936;1175-0831-200812;AUTO/CAMIONETA;90.04%;08:31:44;2020-08-12
5937;1176-0831-200812;AUTO/CAMIONETA;81.59%;08:31:48;2020-08-12
5938;1177-0831-200812;AUTO/CAMIONETA;73.49%;08:31:52;2020-08-12
5939;1178-0831-200812;CAMION/TRAYLER;70.74%;08:31:56;2020-08-12
5940;1179-0832-200812;AUTO/CAMIONETA;88.18%;08:32:00;2020-08-12
5941;1180-0832-200812;AUTO/CAMIONETA;91.50%;08:32:04;2020-08-12
5942;1181-0832-200812;AUTO/CAMIONETA;86.57%;08:32:08;2020-08-12
5943;1182-0832-200812;AUTO/CAMIONETA;86.04%;08:32:12;2020-08-12
5944;1183-0832-200812;AUTO/CAMIONETA;69.73%;08:32:16;2020-08-12
5945;1184-0832-200812;AUTO/CAMIONETA;94.14%;08:32:20;2020-08-12
5946;1185-0832-200812;AUTO/CAMIONETA;86.04%;08:32:24;2020-08-12
5947;1186-0832-200812;AUTO/CAMIONETA;69.73%;08:32:28;2020-08-12
5948;1187-0832-200812;AUTO/CAMIONETA;94.14%;08:32:32;2020-08-12
5949;1188-0832-200812;AUTO/CAMIONETA;91.73%;08:32:36;2020-08-12
5950;1189-0832-200812;AUTO/CAMIONETA;90.04%;08:32:40;2020-08-12
5951;1190-0832-200812;MOTO;84.61%;08:32:44;2020-08-12
5952;1191-0832-200812;AUTO/CAMIONETA;69.14%;08:32:48;2020-08-12
5953;1192-0832-200812;AUTO/CAMIONETA;87.84%;08:32:52;2020-08-12
5954;1193-0832-200812;AUTO/CAMIONETA;77.59%;08:32:56;2020-08-12
5955;1194-0833-200812;AUTO/CAMIONETA;91.85%;08:33:00;2020-08-12
5956;1195-0833-200812;AUTO/CAMIONETA;76.51%;08:33:04;2020-08-12
5957;1196-0833-200812;AUTO/CAMIONETA;67.58%;08:33:08;2020-08-12
5958;1197-0833-200812;AUTO/CAMIONETA;99.71%;08:33:12;2020-08-12
5959;1198-0833-200812;AUTO/CAMIONETA;86.04%;08:33:16;2020-08-12
5960;1199-0833-200812;MOTO;83.73%;08:33:20;2020-08-12
5961;1200-0833-200812;AUTO/CAMIONETA;94.14%;08:33:24;2020-08-12
5962;1201-0833-200812;AUTO/CAMIONETA;56.15%;08:33:28;2020-08-12
5963;1202-0833-200812;AUTO/CAMIONETA;94.53%;08:33:32;2020-08-12
5964;1203-0833-200812;CAMION/TRAYLER;70.59%;08:33:36;2020-08-12
5965;1204-0833-200812;AUTO/CAMIONETA;73.49%;08:33:40;2020-08-12
5966;1205-0833-200812;AUTO/CAMIONETA;85.74%;08:33:44;2020-08-12
5967;1206-0833-200812;AUTO/CAMIONETA;88.18%;08:33:48;2020-08-12
5968;1207-0833-200812;BUS/FURGONETA;84.50%;08:33:52;2020-08-12
5969;1208-0833-200812;AUTO/CAMIONETA;86.57%;08:33:56;2020-08-12
5970;1209-0834-200812;AUTO/CAMIONETA;74.02%;08:34:00;2020-08-12
5971;1210-0834-200812;AUTO/CAMIONETA;97.17%;08:34:04;2020-08-12
5972;1211-0834-200812;AUTO/CAMIONETA;87.70%;08:34:08;2020-08-12
5973;1212-0834-200812;BUS/FURGONETA;81.25%;08:34:12;2020-08-12
5974;1213-0834-200812;AUTO/CAMIONETA;91.73%;08:34:16;2020-08-12
5975;1214-0834-200812;AUTO/CAMIONETA;90.04%;08:34:20;2020-08-12
5976;1215-0834-200812;AUTO/CAMIONETA;90.77%;08:34:24;2020-08-12
5977;1216-0834-200812;BUS/FURGONETA;84.60%;08:34:28;2020-08-12
5978;1217-0834-200812;AUTO/CAMIONETA;91.73%;08:34:32;2020-08-12
5979;1218-0834-200812;AUTO/CAMIONETA;90.04%;08:34:36;2020-08-12
5980;1219-0834-200812;AUTO/CAMIONETA;76.95%;08:34:40;2020-08-12
5981;1220-0834-200812;AUTO/CAMIONETA;70.26%;08:34:44;2020-08-12
5982;1221-0834-200812;AUTO/CAMIONETA;61.18%;08:34:48;2020-08-12
5983;1222-0834-200812;AUTO/CAMIONETA;87.50%;08:34:52;2020-08-12
5984;1223-0834-200812;BUS/FURGONETA;80.93%;08:34:56;2020-08-12
5985;1224-0835-200812;AUTO/CAMIONETA;91.73%;08:35:00;2020-08-12
5986;1225-0835-200812;AUTO/CAMIONETA;90.04%;08:35:04;2020-08-12
5987;1226-0835-200812;AUTO/CAMIONETA;93.16%;08:35:08;2020-08-12
5988;1227-0835-200812;AUTO/CAMIONETA;86.04%;08:35:12;2020-08-12
5989;1228-0835-200812;AUTO/CAMIONETA;69.73%;08:35:16;2020-08-12
5990;1229-0835-200812;AUTO/CAMIONETA;94.14%;08:35:20;2020-08-12
5991;1230-0835-200812;AUTO/CAMIONETA;56.15%;08:35:24;2020-08-12
5992;1231-0835-200812;AUTO/CAMIONETA;94.53%;08:35:28;2020-08-12
5993;1232-0835-200812;AUTO/CAMIONETA;81.59%;08:35:32;2020-08-12
5994;1233-0835-200812;AUTO/CAMIONETA;73.49%;08:35:36;2020-08-12
5995;1234-0835-200812;AUTO/CAMIONETA;85.74%;08:35:40;2020-08-12
5996;1235-0835-200812;AUTO/CAMIONETA;88.18%;08:35:44;2020-08-12
5997;1236-0835-200812;AUTO/CAMIONETA;90.02%;08:35:48;2020-08-12
5998;1237-0835-200812;AUTO/CAMIONETA;86.57%;08:35:52;2020-08-12
5999;1238-0835-200812;AUTO/CAMIONETA;86.04%;08:35:56;2020-08-12
6000;1239-0836-200812;AUTO/CAMIONETA;69.73%;08:36:00;2020-08-12
6001;1240-0836-200812;AUTO/CAMIONETA;94.14%;08:36:04;2020-08-12
6002;1241-0836-200812;AUTO/CAMIONETA;86.04%;08:36:08;2020-08-12
6003;1242-0836-200812;AUTO/CAMIONETA;69.73%;08:36:12;2020-08-12
6004;1243-0836-200812;AUTO/CAMIONETA;94.14%;08:36:16;2020-08-12
6005;1244-0836-200812;CAMION/TRAYLER;70.15%;08:36:20;2020-08-12
6006;1245-0836-200812;AUTO/CAMIONETA;91.73%;08:36:24;2020-08-12
6007;1246-0836-200812;AUTO/CAMIONETA;90.04%;08:36:28;2020-08-12
6008;1247-0836-200812;AUTO/CAMIONETA;69.14%;08:36:32;2020-08-12
6009;1248-0836-200812;AUTO/CAMIONETA;87.84%;08:36:36;2020-08-12
6010;1249-0836-200812;AUTO/CAMIONETA;77.59%;08:36:40;2020-08-12
6011;1250-0836-200812;AUTO/CAMIONETA;91.85%;08:36:44;2020-08-12
6012;1251-0836-200812;AUTO/CAMIONETA;76.51%;08:36:48;2020-08-12
6013;1252-0836-200812;MOTO;83.58%;08:36:52;2020-08-12
6014;1253-0836-200812;AUTO/CAMIONETA;99.71%;08:36:56;2020-08-12
6015;1254-0837-200812;AUTO/CAMIONETA;85.99%;08:37:00;2020-08-12
6016;1255-0837-200812;AUTO/CAMIONETA;84.08%;08:37:04;2020-08-12
6017;1256-0837-200812;AUTO/CAMIONETA;91.73%;08:37:08;2020-08-12
6018;1257-0837-200812;AUTO/CAMIONETA;90.04%;08:37:12;2020-08-12
6019;1258-0837-200812;MOTO;84.92%;08:37:16;2020-08-12
6020;1259-0837-200812;AUTO/CAMIONETA;83.40%;08:37:20;2020-08-12
6021;1260-0837-200812;AUTO/CAMIONETA;69.43%;08:37:24;2020-08-12
6022;1261-0837-200812;AUTO/CAMIONETA;91.73%;08:37:28;2020-08-12
6023;1262-0837-200812;AUTO/CAMIONETA;90.04%;08:37:32;2020-08-12
6024;1263-0837-200812;AUTO/CAMIONETA;77.00%;08:37:36;2020-08-12
6025;1264-0837-200812;AUTO/CAMIONETA;79.74%;08:37:40;2020-08-12
6026;1265-0837-200812;AUTO/CAMIONETA;90.94%;08:37:44;2020-08-12
6027;1266-0837-200812;AUTO/CAMIONETA;84.57%;08:37:48;2020-08-12
6028;1267-0837-200812;BUS/FURGONETA;80.87%;08:37:52;2020-08-12
6029;1268-0837-200812;BUS/FURGONETA;80.44%;08:37:56;2020-08-12
6030;1269-0838-200812;AUTO/CAMIONETA;91.73%;08:38:00;2020-08-12
6031;1270-0838-200812;AUTO/CAMIONETA;90.04%;08:38:04;2020-08-12
6032;1271-0838-200812;AUTO/CAMIONETA;86.13%;08:38:08;2020-08-12
6033;1272-0838-200812;AUTO/CAMIONETA;65.72%;08:38:12;2020-08-12
6034;1273-0838-200812;AUTO/CAMIONETA;97.07%;08:38:16;2020-08-12
6035;1274-0838-200812;AUTO/CAMIONETA;89.50%;08:38:20;2020-08-12
6036;1275-0838-200812;AUTO/CAMIONETA;77.44%;08:38:24;2020-08-12
6037;1276-0838-200812;BUS/FURGONETA;80.45%;08:38:28;2020-08-12
6038;1277-0838-200812;AUTO/CAMIONETA;91.73%;08:38:32;2020-08-12
6039;1278-0838-200812;AUTO/CAMIONETA;90.04%;08:38:36;2020-08-12
6040;1279-0838-200812;AUTO/CAMIONETA;51.90%;08:38:40;2020-08-12
6041;1280-0838-200812;BUS/FURGONETA;79.08%;08:38:44;2020-08-12
6042;1281-0838-200812;BUS/FURGONETA;81.47%;08:38:48;2020-08-12
6043;1282-0838-200812;AUTO/CAMIONETA;84.77%;08:38:52;2020-08-12
6044;1283-0838-200812;AUTO/CAMIONETA;91.73%;08:38:56;2020-08-12
6045;1284-0839-200812;AUTO/CAMIONETA;90.04%;08:39:00;2020-08-12
6046;1285-0839-200812;AUTO/CAMIONETA;61.67%;08:39:04;2020-08-12
6047;1286-0839-200812;AUTO/CAMIONETA;82.23%;08:39:08;2020-08-12
6048;1287-0839-200812;MOTO;84.14%;08:39:12;2020-08-12
6049;1288-0839-200812;BUS/FURGONETA;80.22%;08:39:16;2020-08-12
6050;1289-0839-200812;AUTO/CAMIONETA;81.64%;08:39:20;2020-08-12
6051;1290-0839-200812;AUTO/CAMIONETA;91.73%;08:39:24;2020-08-12
6052;1291-0839-200812;AUTO/CAMIONETA;90.04%;08:39:28;2020-08-12
6053;1292-0839-200812;AUTO/CAMIONETA;87.06%;08:39:32;2020-08-12
6054;1293-0839-200812;AUTO/CAMIONETA;94.92%;08:39:36;2020-08-12
6055;1294-0839-200812;AUTO/CAMIONETA;94.63%;08:39:40;2020-08-12
6056;1295-0839-200812;AUTO/CAMIONETA;99.32%;08:39:44;2020-08-12
6057;1296-0839-200812;AUTO/CAMIONETA;97.27%;08:39:48;2020-08-12
6058;1297-0839-200812;AUTO/CAMIONETA;89.65%;08:39:52;2020-08-12
6059;1298-0839-200812;MOTO;85.90%;08:39:56;2020-08-12
6060;1299-0840-200812;AUTO/CAMIONETA;96.34%;08:40:00;2020-08-12
6061;1300-0840-200812;AUTO/CAMIONETA;52.88%;08:40:04;2020-08-12
6062;1301-0840-200812;AUTO/CAMIONETA;98.44%;08:40:08;2020-08-12
6063;1302-0840-200812;AUTO/CAMIONETA;93.95%;08:40:12;2020-08-12
6064;1303-0840-200812;AUTO/CAMIONETA;84.96%;08:40:16;2020-08-12
6065;1304-0840-200812;AUTO/CAMIONETA;85.21%;08:40:20;2020-08-12
6066;1305-0840-200812;AUTO/CAMIONETA;86.13%;08:40:24;2020-08-12
6067;1306-0840-200812;AUTO/CAMIONETA;74.85%;08:40:28;2020-08-12
6068;1307-0840-200812;AUTO/CAMIONETA;93.02%;08:40:32;2020-08-12
6069;1308-0840-200812;AUTO/CAMIONETA;94.97%;08:40:36;2020-08-12
6070;1309-0840-200812;MOTO;88.72%;08:40:40;2020-08-12
6071;1310-0840-200812;BUS/FURGONETA;80.16%;08:40:44;2020-08-12
6072;1311-0840-200812;AUTO/CAMIONETA;85.25%;08:40:48;2020-08-12
6073;1312-0840-200812;AUTO/CAMIONETA;54.39%;08:40:52;2020-08-12
6074;1313-0840-200812;AUTO/CAMIONETA;91.73%;08:40:56;2020-08-12
6075;1314-0841-200812;AUTO/CAMIONETA;90.04%;08:41:00;2020-08-12
6076;1315-0841-200812;AUTO/CAMIONETA;96.53%;08:41:04;2020-08-12
6077;1316-0841-200812;AUTO/CAMIONETA;82.23%;08:41:08;2020-08-12
6078;1317-0841-200812;AUTO/CAMIONETA;80.91%;08:41:12;2020-08-12
6079;1318-0841-200812;AUTO/CAMIONETA;92.33%;08:41:16;2020-08-12
6080;1319-0841-200812;AUTO/CAMIONETA;98.29%;08:41:20;2020-08-12
6081;1320-0841-200812;MOTO;84.97%;08:41:24;2020-08-12
6082;1321-0841-200812;AUTO/CAMIONETA;97.27%;08:41:28;2020-08-12
6083;1322-0841-200812;BUS/FURGONETA;80.07%;08:41:32;2020-08-12
6084;1323-0841-200812;AUTO/CAMIONETA;89.45%;08:41:36;2020-08-12
6085;1324-0841-200812;AUTO/CAMIONETA;98.83%;08:41:40;2020-08-12
6086;1325-0841-200812;AUTO/CAMIONETA;82.91%;08:41:44;2020-08-12
6087;1326-0841-200812;AUTO/CAMIONETA;56.40%;08:41:48;2020-08-12
6088;1327-0841-200812;AUTO/CAMIONETA;94.73%;08:41:52;2020-08-12
6089;1328-0841-200812;AUTO/CAMIONETA;88.13%;08:41:56;2020-08-12
6090;1329-0842-200812;AUTO/CAMIONETA;91.94%;08:42:00;2020-08-12
6091;1330-0842-200812;AUTO/CAMIONETA;65.28%;08:42:04;2020-08-12
6092;1331-0842-200812;MOTO;80.21%;08:42:12;2020-08-12
6093;1332-0842-200812;AUTO/CAMIONETA;91.73%;08:42:20;2020-08-12
6094;1333-0842-200812;AUTO/CAMIONETA;90.04%;08:42:28;2020-08-12
6095;1334-0842-200812;AUTO/CAMIONETA;94.53%;08:42:36;2020-08-12
6096;1335-0842-200812;AUTO/CAMIONETA;99.22%;08:42:44;2020-08-12
6097;1336-0842-200812;AUTO/CAMIONETA;54.59%;08:42:52;2020-08-12
6098;1337-0843-200812;AUTO/CAMIONETA;91.73%;08:43:00;2020-08-12
6099;1338-0843-200812;AUTO/CAMIONETA;90.04%;08:43:08;2020-08-12
6100;1339-0843-200812;AUTO/CAMIONETA;91.73%;08:43:16;2020-08-12
6101;1340-0843-200812;AUTO/CAMIONETA;90.04%;08:43:24;2020-08-12
6102;1341-0843-200812;AUTO/CAMIONETA;53.32%;08:43:32;2020-08-12
6103;1342-0843-200812;AUTO/CAMIONETA;83.64%;08:43:40;2020-08-12
6104;1343-0843-200812;AUTO/CAMIONETA;98.19%;08:43:48;2020-08-12
6105;1344-0843-200812;AUTO/CAMIONETA;66.41%;08:43:56;2020-08-12
6106;1345-0844-200812;AUTO/CAMIONETA;96.24%;08:44:04;2020-08-12
6107;1346-0844-200812;AUTO/CAMIONETA;94.19%;08:44:12;2020-08-12
6108;1347-0844-200812;AUTO/CAMIONETA;90.02%;08:44:20;2020-08-12
6109;1348-0844-200812;AUTO/CAMIONETA;96.97%;08:44:28;2020-08-12
6110;1349-0845-200812;AUTO/CAMIONETA;95.70%;08:45:00;2020-08-12
6111;1350-0845-200812;AUTO/CAMIONETA;97.41%;08:45:03;2020-08-12
6112;1351-0845-200812;AUTO/CAMIONETA;54.54%;08:45:06;2020-08-12
6113;1352-0845-200812;AUTO/CAMIONETA;99.61%;08:45:09;2020-08-12
6114;1353-0845-200812;AUTO/CAMIONETA;90.02%;08:45:12;2020-08-12
6115;1354-0845-200812;AUTO/CAMIONETA;94.29%;08:45:15;2020-08-12
6116;1355-0845-200812;AUTO/CAMIONETA;96.97%;08:45:18;2020-08-12
6117;1356-0845-200812;AUTO/CAMIONETA;90.02%;08:45:21;2020-08-12
6118;1357-0845-200812;AUTO/CAMIONETA;97.80%;08:45:24;2020-08-12
6119;1358-0845-200812;AUTO/CAMIONETA;96.24%;08:45:27;2020-08-12
6120;1359-0845-200812;AUTO/CAMIONETA;67.43%;08:45:30;2020-08-12
6121;1360-0845-200812;AUTO/CAMIONETA;90.80%;08:45:33;2020-08-12
6122;1361-0845-200812;AUTO/CAMIONETA;90.02%;08:45:36;2020-08-12
6123;1362-0845-200812;AUTO/CAMIONETA;52.98%;08:45:39;2020-08-12
6124;1363-0845-200812;AUTO/CAMIONETA;94.73%;08:45:42;2020-08-12
6125;1364-0845-200812;AUTO/CAMIONETA;90.02%;08:45:45;2020-08-12
6126;1365-0845-200812;AUTO/CAMIONETA;72.41%;08:45:48;2020-08-12
6127;1366-0845-200812;AUTO/CAMIONETA;92.43%;08:45:51;2020-08-12
6128;1367-0845-200812;AUTO/CAMIONETA;86.04%;08:45:54;2020-08-12
6129;1368-0845-200812;AUTO/CAMIONETA;69.73%;08:45:57;2020-08-12
6130;1369-0846-200812;AUTO/CAMIONETA;94.14%;08:46:00;2020-08-12
6131;1370-0846-200812;AUTO/CAMIONETA;56.15%;08:46:03;2020-08-12
6132;1371-0846-200812;AUTO/CAMIONETA;94.53%;08:46:06;2020-08-12
6133;1372-0846-200812;AUTO/CAMIONETA;81.59%;08:46:09;2020-08-12
6134;1373-0846-200812;AUTO/CAMIONETA;73.49%;08:46:12;2020-08-12
6135;1374-0846-200812;AUTO/CAMIONETA;85.74%;08:46:15;2020-08-12
6136;1375-0846-200812;AUTO/CAMIONETA;85.74%;08:46:18;2020-08-12
6137;1376-0846-200812;AUTO/CAMIONETA;91.50%;08:46:21;2020-08-12
6138;1377-0846-200812;AUTO/CAMIONETA;86.57%;08:46:24;2020-08-12
6139;1378-0846-200812;AUTO/CAMIONETA;74.02%;08:46:27;2020-08-12
6140;1379-0846-200812;AUTO/CAMIONETA;86.04%;08:46:30;2020-08-12
6141;1380-0846-200812;AUTO/CAMIONETA;69.73%;08:46:33;2020-08-12
6142;1381-0846-200812;AUTO/CAMIONETA;94.14%;08:46:36;2020-08-12
6143;1382-0846-200812;AUTO/CAMIONETA;56.15%;08:46:39;2020-08-12
6144;1383-0846-200812;CAMION/TRAYLER;70.53%;08:46:42;2020-08-12
6145;1384-0846-200812;AUTO/CAMIONETA;81.59%;08:46:45;2020-08-12
6146;1385-0846-200812;AUTO/CAMIONETA;73.49%;08:46:48;2020-08-12
6147;1386-0846-200812;AUTO/CAMIONETA;85.74%;08:46:51;2020-08-12
6148;1387-0846-200812;AUTO/CAMIONETA;88.18%;08:46:54;2020-08-12
6149;1388-0846-200812;AUTO/CAMIONETA;91.50%;08:46:57;2020-08-12
6150;1389-0847-200812;AUTO/CAMIONETA;86.57%;08:47:00;2020-08-12
6151;1390-0847-200812;AUTO/CAMIONETA;74.02%;08:47:03;2020-08-12
